Transaction_ID,Transaction_Amount_INR,Transaction_Type,Merchant_Category,Hour_of_Day,Day_of_Week,Is_New_Device,Is_New_Location,Distance_From_Home_KM,Account_Age_Days,Time_Since_Last_Transaction_Minutes,Is_Fraud
TXN-000315,2618.2,Card Payment,Grocery,16,4,0,0,4.37,2246,241.63,0
TXN-000316,2169.1,NEFT,Grocery,17,3,0,0,3.64,313,5.92,0
TXN-000317,840.23,ATM Withdrawal,Cash Withdrawal,9,6,0,0,30.53,2529,296.21,0
TXN-000318,2428.38,Card Payment,Others,14,4,0,0,1.85,2199,236.3,0
TXN-000319,494.66,UPI,Entertainment,13,1,0,0,3.42,412,144.03,0
TXN-000320,2785.3,Card Payment,Travel,9,3,0,0,0.49,589,163.06,0
TXN-000321,1248.23,ATM Withdrawal,Electronics,8,2,0,1,9.96,1813,164.38,0
TXN-000322,4477.72,Card Payment,Grocery,12,6,0,1,7.54,947,91.51,0
TXN-000323,1309.05,UPI,Jewelry,19,6,1,0,69.92,920,0.95,1
TXN-000324,765.62,Card Payment,Utility Bills,12,5,0,0,11.18,3628,126.79,0
TXN-000325,5764.34,UPI,Grocery,7,5,0,0,10.18,2071,215.57,0
TXN-000326,571.34,Card Payment,Utility Bills,12,6,0,0,11.48,3384,1.0,0
TXN-000327,1114.57,UPI,Grocery,17,3,0,0,17.48,358,43.73,0
TXN-000328,412.1,Card Payment,Utility Bills,17,0,0,0,2.18,140,7.84,0
TXN-000329,1275.72,NEFT,Electronics,9,5,0,0,22.59,428,139.17,0
TXN-000330,813.45,UPI,Jewelry,7,0,1,0,20.76,1128,4.01,1
TXN-000331,1704.72,ATM Withdrawal,Others,10,0,1,0,4.8,3579,3.2,1
TXN-000332,4126.29,Card Payment,Electronics,14,5,0,0,14.9,1818,126.22,0
TXN-000333,4054.76,UPI,Travel,5,3,0,0,11.83,2615,68.68,0
TXN-000334,3300.52,Card Payment,Utility Bills,10,5,0,0,9.32,3044,130.04,0
TXN-000335,4197.59,Card Payment,Travel,13,2,0,0,5.59,612,159.84,0
TXN-000336,947.61,UPI,Utility Bills,12,0,0,0,2.26,2219,412.59,0
TXN-000337,1491.5,UPI,Grocery,9,1,0,0,24.24,3338,298.08,0
TXN-000338,8550.67,Card Payment,Grocery,18,2,0,0,8.8,2743,161.39,0
TXN-000339,5009.11,UPI,Entertainment,19,6,0,0,10.82,2715,353.77,0
TXN-000340,5794.68,UPI,Others,11,6,0,0,10.36,168,353.81,0
TXN-000341,5139.18,Card Payment,Electronics,9,2,0,0,2.89,1034,353.7,0
TXN-000342,1198.87,Card Payment,Travel,7,5,0,0,9.36,3190,53.04,0
TXN-000343,736.22,Wire Transfer,Entertainment,11,3,0,1,8.73,447,53.33,0
TXN-000344,866.78,NEFT,Electronics,8,5,0,0,0.87,2608,228.81,0
TXN-000345,1019.63,UPI,Grocery,10,0,0,0,1.21,2403,104.69,0
TXN-000346,4892.26,UPI,Cash Withdrawal,9,4,0,0,16.36,2134,179.96,0
TXN-000347,166.06,ATM Withdrawal,Utility Bills,4,5,0,0,6.77,2597,346.61,0
TXN-000348,935.97,NEFT,Cash Withdrawal,17,2,0,0,1.5,2997,283.54,0
TXN-000349,928.15,UPI,Travel,20,2,0,0,7.26,3302,22.0,0
TXN-000350,544.72,Card Payment,Others,19,2,0,0,26.23,1095,170.19,0
TXN-000351,10778.09,UPI,Grocery,18,4,0,0,7.05,799,29.2,0
TXN-000352,1850.7,NEFT,Cash Withdrawal,9,4,0,0,15.35,2135,62.38,0
TXN-000353,1050.54,UPI,Entertainment,11,2,0,0,0.4,1464,88.04,0
TXN-000354,233.73,Card Payment,Cash Withdrawal,16,1,0,0,31.33,1145,91.42,0
TXN-000355,1407.48,Card Payment,Utility Bills,4,6,0,0,4.48,3409,18.68,0
TXN-000356,10312.5,UPI,Travel,15,4,0,1,1.48,1511,199.67,0
TXN-000357,836.19,Card Payment,Utility Bills,12,3,0,0,1.48,2535,2.25,0
TXN-000358,707.4,NEFT,Utility Bills,10,5,0,0,1.8,2234,49.82,0
TXN-000359,5378.55,Card Payment,Travel,16,6,0,0,3.32,1325,34.5,0
TXN-000360,6989.4,Card Payment,Utility Bills,20,2,0,0,9.63,445,158.73,0
TXN-000361,1077.11,Card Payment,Others,10,3,0,0,8.45,3614,40.39,0
TXN-000362,4665.43,Card Payment,Cash Withdrawal,15,3,0,0,8.44,2622,46.06,0
TXN-000363,3419.32,Card Payment,Grocery,18,1,0,0,0.47,927,513.73,0
TXN-000364,1342.63,ATM Withdrawal,Grocery,21,3,0,0,0.08,1669,27.82,0
TXN-000365,2122.17,UPI,Utility Bills,10,4,0,0,2.65,1350,34.14,0
TXN-000366,1050.75,NEFT,Utility Bills,17,1,0,0,16.88,3583,20.98,0
TXN-000367,4202.8,UPI,Cash Withdrawal,19,2,0,0,19.68,400,334.28,0
TXN-000368,843.44,UPI,Grocery,8,6,0,0,2.88,3510,834.98,0
TXN-000369,1953.83,NEFT,Electronics,18,4,0,0,1.97,3467,2.03,0
TXN-000370,19669.83,Wire Transfer,Grocery,0,0,1,1,1617.55,1473,23.57,1
TXN-000371,1219.49,UPI,Electronics,14,4,0,0,10.6,1704,119.79,0
TXN-000372,10938.76,UPI,Grocery,9,3,0,0,14.13,2213,49.26,0
TXN-000373,5282.88,Wire Transfer,Grocery,13,1,0,1,14.18,2647,120.99,0
TXN-000374,10635.91,Card Payment,Grocery,17,3,0,0,15.63,3566,36.97,0
TXN-000375,6671.37,UPI,Electronics,0,4,0,0,2.08,2788,364.05,0
TXN-000376,10340.13,NEFT,Utility Bills,10,0,0,0,7.84,2699,20.12,0
TXN-000377,2041.49,Card Payment,Entertainment,9,4,0,0,0.42,904,289.22,0
TXN-000378,3530.86,UPI,Utility Bills,18,5,0,0,3.32,1774,36.16,0
TXN-000379,218.4,Card Payment,Cash Withdrawal,14,6,0,0,1.31,3102,162.51,0
TXN-000380,1478.52,UPI,Electronics,10,3,0,0,4.66,1236,50.87,0
TXN-000381,1000.82,NEFT,Grocery,7,2,1,0,6.32,162,306.3,0
TXN-000382,2590.3,NEFT,Entertainment,19,0,0,0,6.64,1411,56.36,0
TXN-000383,35653.46,UPI,Jewelry,12,1,0,0,6.29,2239,24.02,0
TXN-000384,781.98,ATM Withdrawal,Utility Bills,8,5,0,0,2.58,3036,30.98,0
TXN-000385,3585.61,Card Payment,Grocery,14,4,0,0,11.53,3169,261.06,0
TXN-000386,3334.96,UPI,Utility Bills,9,4,0,0,6.9,1098,291.82,0
TXN-000387,538.41,UPI,Utility Bills,13,3,0,0,0.95,1719,424.15,0
TXN-000388,3231.88,ATM Withdrawal,Jewelry,13,5,0,0,1.2,3558,75.46,0
TXN-000389,6771.4,UPI,Travel,18,0,0,0,11.42,2587,16.8,0
TXN-000390,1436.05,UPI,Cash Withdrawal,14,1,0,1,2.02,119,276.85,0
TXN-000391,104.38,Card Payment,Entertainment,12,6,0,0,5.74,3279,167.1,0
TXN-000392,268.64,Card Payment,Grocery,14,3,1,0,2.49,2640,25.82,0
TXN-000393,2563.56,ATM Withdrawal,Cash Withdrawal,7,6,0,0,0.74,1405,52.18,0
TXN-000394,1952.59,UPI,Grocery,9,4,0,0,1.1,1584,134.3,0
TXN-000395,154.7,Card Payment,Grocery,10,6,0,0,9.34,2475,11.0,0
TXN-000396,14415.73,Card Payment,Utility Bills,12,3,0,0,0.08,1086,791.97,0
TXN-000397,2028.72,UPI,Cash Withdrawal,21,2,0,0,65.41,2496,676.07,0
TXN-000398,2734.5,ATM Withdrawal,Utility Bills,5,4,0,0,7.02,952,163.59,0
TXN-000399,30564.34,Card Payment,Entertainment,1,3,1,1,339.79,3416,19.79,1
TXN-000400,1197.18,Card Payment,Cash Withdrawal,9,6,0,0,4.31,1328,169.13,0
TXN-000401,2996.87,UPI,Grocery,11,6,1,0,17.56,601,81.99,0
TXN-000402,1018.97,UPI,Utility Bills,3,0,0,0,10.52,2546,357.37,0
TXN-000403,361.48,Card Payment,Utility Bills,14,2,0,0,2.07,1275,529.37,0
TXN-000404,1526.26,UPI,Travel,2,6,1,0,15.05,3231,0.1,1
TXN-000405,1342.08,ATM Withdrawal,Cash Withdrawal,15,0,0,0,2.93,3622,308.55,0
TXN-000406,24856.2,Card Payment,Grocery,10,3,0,0,20.02,2458,40.69,0
TXN-000407,4152.24,UPI,Electronics,13,4,0,0,7.6,3613,151.92,0
TXN-000408,2568.31,Card Payment,Travel,18,0,0,0,12.07,83,133.93,0
TXN-000409,410.12,UPI,Grocery,20,6,0,0,13.98,2297,12.27,0
TXN-000410,738.67,UPI,Grocery,7,3,0,0,0.67,1068,142.92,0
TXN-000411,219.84,Card Payment,Utility Bills,17,2,0,0,0.74,2307,252.87,0
TXN-000412,21315.98,UPI,Entertainment,19,2,0,1,2.31,1403,9.91,0
TXN-000413,22531.49,Wire Transfer,Cash Withdrawal,23,1,1,1,384.56,572,327.72,1
TXN-000414,3584.9,UPI,Entertainment,21,3,0,0,0.37,3580,102.5,0
TXN-000415,2122.89,ATM Withdrawal,Utility Bills,8,6,0,0,4.09,2127,170.05,0
TXN-000416,790.32,Card Payment,Utility Bills,7,1,0,0,15.86,445,71.08,0
TXN-000417,1081.96,Wire Transfer,Grocery,15,1,0,0,5.16,209,99.59,0
TXN-000418,754.87,UPI,Utility Bills,17,5,1,0,30.67,1724,157.3,0
TXN-000419,625.46,Card Payment,Utility Bills,22,0,0,0,0.43,3314,230.14,0
TXN-000420,456.52,UPI,Grocery,12,4,0,0,1.04,1787,48.61,0
TXN-000421,1250.91,Card Payment,Grocery,4,2,0,0,7.94,2558,428.05,0
TXN-000422,1615.11,UPI,Grocery,10,6,0,0,40.32,1777,86.19,0
TXN-000423,1806.92,UPI,Travel,18,5,1,1,0.88,3602,339.28,0
TXN-000424,10743.73,NEFT,Grocery,17,5,0,0,15.03,3033,87.19,0
TXN-000425,2874.26,UPI,Utility Bills,16,6,0,0,10.78,1905,229.98,0
TXN-000426,1293.46,Card Payment,Electronics,9,5,0,0,1.81,3182,165.6,0
TXN-000427,838.13,UPI,Others,22,1,0,0,4.84,1678,19.99,0
TXN-000428,4337.29,Card Payment,Others,18,4,0,0,1.85,421,100.96,0
TXN-000429,123.57,UPI,Electronics,14,6,0,0,12.47,3111,33.86,0
TXN-000430,1654.12,Card Payment,Cash Withdrawal,15,5,0,0,8.24,3549,18.21,0
TXN-000431,2012.54,UPI,Cash Withdrawal,20,3,0,0,13.41,1358,1045.22,0
TXN-000432,2021.39,Card Payment,Entertainment,21,6,0,0,3.54,3486,164.19,0
TXN-000433,6705.65,Card Payment,Entertainment,20,2,0,0,19.79,1513,93.54,0
TXN-000434,50.0,NEFT,Travel,20,0,0,0,61.28,2223,127.55,0
TXN-000435,4253.7,UPI,Electronics,20,1,0,0,6.37,634,469.58,0
TXN-000436,592.54,Card Payment,Cash Withdrawal,17,4,0,0,8.03,309,611.46,0
TXN-000437,13269.68,UPI,Grocery,14,0,0,1,21.05,2476,302.28,0
TXN-000438,1971.36,Card Payment,Travel,18,4,0,0,4.66,1080,130.64,0
TXN-000439,3082.93,UPI,Utility Bills,19,5,0,0,5.18,2076,41.55,0
TXN-000440,2492.1,Card Payment,Travel,9,1,0,0,7.47,812,116.31,0
TXN-000441,1156.62,NEFT,Electronics,12,0,0,0,17.03,2401,225.44,0
TXN-000442,4886.39,Card Payment,Utility Bills,11,6,0,0,0.71,3416,76.25,0
TXN-000443,324.49,NEFT,Grocery,15,2,0,0,2.2,2707,87.31,0
TXN-000444,9040.69,UPI,Grocery,13,2,0,0,9.77,1248,14.48,0
TXN-000445,2136.01,UPI,Electronics,16,5,0,0,3.34,2256,12.66,0
TXN-000446,3437.8,UPI,Entertainment,8,0,0,0,4.12,3167,111.04,0
TXN-000447,15198.0,Card Payment,Travel,17,3,0,0,3.66,2713,311.53,0
TXN-000448,1760.36,Card Payment,Electronics,9,6,1,0,11.88,426,519.52,0
TXN-000449,237.03,UPI,Grocery,20,5,0,0,0.35,3387,192.07,0
TXN-000450,3376.84,Card Payment,Entertainment,20,2,0,0,1.87,1526,71.51,0
TXN-000451,29097.39,Card Payment,Jewelry,22,2,1,1,1455.63,2025,72.34,1
TXN-000452,220.27,Wire Transfer,Jewelry,11,0,0,0,1.05,980,43.14,0
TXN-000453,4323.23,UPI,Cash Withdrawal,12,5,0,0,24.08,2741,502.87,0
TXN-000454,2264.65,Card Payment,Utility Bills,9,6,0,0,2.84,2685,308.99,0
TXN-000455,2569.61,Card Payment,Entertainment,16,1,0,0,3.88,2761,674.18,0
TXN-000456,22055.61,ATM Withdrawal,Others,2,2,1,1,1749.64,31,1801.29,1
TXN-000457,1662.68,ATM Withdrawal,Entertainment,5,5,0,0,7.22,680,21.25,0
TXN-000458,513.34,Wire Transfer,Grocery,8,0,0,0,0.36,1094,10.1,0
TXN-000459,948.38,NEFT,Others,22,5,0,1,6.58,797,68.44,0
TXN-000460,812.32,Card Payment,Travel,11,3,0,0,1.04,2819,653.23,0
TXN-000461,344.45,UPI,Grocery,13,4,0,0,19.6,1963,56.17,0
TXN-000462,260.92,UPI,Electronics,13,4,1,0,17.61,1181,210.51,0
TXN-000463,1486.82,UPI,Entertainment,13,3,0,0,5.29,947,327.43,0
TXN-000464,418.69,NEFT,Entertainment,13,2,0,1,7.3,2848,318.92,0
TXN-000465,1286.55,Card Payment,Grocery,0,6,0,0,4.7,46,57.74,0
TXN-000466,5398.01,Card Payment,Utility Bills,6,2,0,0,4.18,1762,75.3,0
TXN-000467,584.82,NEFT,Grocery,5,6,0,0,18.88,2974,24.92,0
TXN-000468,998.08,NEFT,Entertainment,22,4,1,0,2.35,2159,243.38,0
TXN-000469,3519.51,NEFT,Cash Withdrawal,14,0,0,0,18.28,3156,319.15,0
TXN-000470,4234.67,NEFT,Travel,9,4,0,0,42.3,3553,125.81,0
TXN-000471,630.89,UPI,Electronics,10,6,1,0,13.09,2656,198.34,0
TXN-000472,4701.2,Card Payment,Grocery,19,2,0,0,10.31,176,68.6,0
TXN-000473,291.73,UPI,Grocery,12,3,0,0,1.3,1069,176.35,0
TXN-000474,6124.71,Card Payment,Electronics,22,4,0,0,10.94,1422,148.7,0
TXN-000475,315.51,UPI,Entertainment,7,5,0,0,14.02,1558,159.93,0
TXN-000476,1467.75,Card Payment,Utility Bills,6,5,0,0,6.55,3392,704.65,0
TXN-000477,1647.52,UPI,Utility Bills,19,1,0,0,2.71,43,329.75,0
TXN-000478,1496.61,UPI,Grocery,15,3,0,0,8.06,2447,157.72,0
TXN-000479,1210.9,Card Payment,Travel,10,5,0,0,33.18,73,327.71,0
TXN-000480,2291.2,UPI,Utility Bills,19,2,0,0,4.0,455,4.69,0
TXN-000481,955.86,NEFT,Entertainment,8,3,0,0,9.85,1405,91.37,0
TXN-000482,736.4,UPI,Utility Bills,19,3,0,0,1.95,2620,48.08,0
TXN-000483,2181.33,Card Payment,Utility Bills,7,1,0,0,1.88,577,320.64,0
TXN-000484,703.76,UPI,Entertainment,7,6,0,1,0.29,453,212.4,0
TXN-000485,1164.15,NEFT,Entertainment,14,5,0,0,2.91,3152,108.82,0
TXN-000486,229.11,Card Payment,Grocery,8,5,0,0,5.88,2531,341.05,0
TXN-000487,1299.39,NEFT,Electronics,11,6,0,0,1.66,495,371.18,0
TXN-000488,13597.21,Wire Transfer,Electronics,21,4,1,1,2129.06,673,151.74,1
TXN-000489,1841.67,ATM Withdrawal,Utility Bills,13,4,0,0,4.37,2687,193.44,0
TXN-000490,1837.48,Card Payment,Grocery,10,5,0,0,11.17,1308,58.49,0
TXN-000491,2148.99,UPI,Utility Bills,16,0,0,0,6.49,39,1.47,0
TXN-000492,738.25,UPI,Grocery,17,1,0,0,12.38,552,140.91,0
TXN-000493,690.08,Card Payment,Entertainment,6,4,0,0,0.6,830,367.21,0
TXN-000494,19249.51,Card Payment,Utility Bills,17,1,0,0,10.1,3396,207.08,0
TXN-000495,1428.22,UPI,Jewelry,19,0,0,1,18.78,2551,371.3,0
TXN-000496,1324.68,UPI,Entertainment,13,6,0,0,7.81,2080,83.11,0
TXN-000497,5735.6,UPI,Grocery,17,5,0,0,20.63,2613,163.21,0
TXN-000498,1105.58,ATM Withdrawal,Grocery,8,6,0,0,7.4,1240,249.8,0
TXN-000499,1728.76,NEFT,Grocery,12,3,0,0,8.23,2338,15.57,0
TXN-000500,5401.6,Card Payment,Entertainment,6,2,0,0,16.42,3017,458.51,0
TXN-000501,2278.61,UPI,Others,6,6,0,0,9.69,2512,3.86,0
TXN-000502,679.41,NEFT,Cash Withdrawal,11,5,0,0,5.38,1703,550.76,0
TXN-000503,11806.88,Card Payment,Grocery,18,1,0,0,10.65,1008,77.81,0
TXN-000504,3246.53,NEFT,Entertainment,17,5,0,0,2.18,2353,282.72,0
TXN-000505,1668.13,ATM Withdrawal,Travel,19,2,0,0,21.77,586,169.95,0
TXN-000506,3909.4,Card Payment,Entertainment,13,0,0,0,2.55,1677,61.05,0
TXN-000507,7077.36,UPI,Entertainment,8,0,0,0,6.6,897,143.32,0
TXN-000508,8181.06,UPI,Jewelry,10,3,1,0,2.1,3355,166.86,0
TXN-000509,906.82,ATM Withdrawal,Others,11,4,0,1,25.99,3620,40.74,0
TXN-000510,1322.78,UPI,Entertainment,13,1,0,0,5.1,1955,37.17,0
TXN-000511,6811.99,UPI,Entertainment,18,5,0,0,12.9,3290,444.92,0
TXN-000512,4425.51,NEFT,Cash Withdrawal,9,4,0,0,0.09,3331,204.16,0
TXN-000513,2452.88,UPI,Electronics,8,0,0,0,32.8,2762,7.87,0
TXN-000514,494.94,Card Payment,Utility Bills,11,1,0,0,9.13,2797,108.33,0
TXN-000515,793.49,UPI,Grocery,9,2,0,0,1.65,3006,321.86,0
TXN-000516,1001.33,NEFT,Jewelry,8,5,0,0,8.38,113,38.63,0
TXN-000517,14492.49,Card Payment,Grocery,14,4,0,0,6.0,2626,9.38,0
TXN-000518,913.33,Card Payment,Entertainment,10,0,0,0,8.96,320,91.04,0
TXN-000519,219.53,UPI,Electronics,19,3,0,0,3.38,3521,10.96,0
TXN-000520,4627.0,ATM Withdrawal,Grocery,19,1,0,1,2.39,923,80.39,0
TXN-000521,1247.35,ATM Withdrawal,Grocery,18,4,0,0,3.36,1401,193.98,0
TXN-000522,7477.25,UPI,Entertainment,14,4,0,0,5.22,485,299.96,0
TXN-000523,941.79,ATM Withdrawal,Others,12,0,0,0,14.56,1168,263.01,0
TXN-000524,3015.7,ATM Withdrawal,Grocery,19,3,0,0,2.01,2649,19.05,0
TXN-000525,2065.85,ATM Withdrawal,Utility Bills,21,3,0,1,4.88,2276,221.48,0
TXN-000526,772.39,UPI,Grocery,12,6,0,0,4.56,1122,7.67,0
TXN-000527,1500.75,Card Payment,Cash Withdrawal,13,0,0,0,25.06,3367,9.03,0
TXN-000528,7066.18,NEFT,Cash Withdrawal,21,1,0,0,10.05,1723,281.88,0
TXN-000529,615.64,UPI,Travel,22,4,0,0,2.8,3464,90.04,0
TXN-000530,440.78,UPI,Others,16,1,0,0,6.21,3518,98.91,0
TXN-000531,4100.44,NEFT,Grocery,11,2,0,0,24.18,2733,27.78,0
TXN-000532,1073.19,UPI,Grocery,17,0,0,0,3.87,3003,13.98,0
TXN-000533,2096.62,UPI,Utility Bills,16,1,0,1,1.42,912,194.68,0
TXN-000534,129.84,Card Payment,Utility Bills,13,5,0,0,9.58,1063,147.44,0
TXN-000535,13832.93,Card Payment,Electronics,2,4,1,1,2189.8,195,988.58,1
TXN-000536,1843.26,UPI,Grocery,22,1,0,0,45.36,2801,329.43,0
TXN-000537,814.09,NEFT,Utility Bills,16,5,0,1,4.45,2081,520.94,0
TXN-000538,7621.34,NEFT,Cash Withdrawal,19,6,0,0,1.72,862,369.5,0
TXN-000539,689.71,UPI,Cash Withdrawal,17,6,0,0,10.57,1400,56.96,0
TXN-000540,671.32,UPI,Utility Bills,7,5,0,0,5.25,2327,338.12,0
TXN-000541,140.06,UPI,Grocery,14,6,0,0,3.14,1342,321.61,0
TXN-000542,1449.18,Card Payment,Travel,14,0,0,0,13.98,1778,238.47,0
TXN-000543,4423.04,Card Payment,Electronics,8,1,0,0,6.27,2367,70.23,0
TXN-000544,16187.86,NEFT,Cash Withdrawal,13,6,0,0,3.12,277,204.91,0
TXN-000545,300.51,Card Payment,Others,20,1,1,1,41.68,3284,0.1,1
TXN-000546,728.15,Card Payment,Electronics,13,3,0,0,3.19,380,154.82,0
TXN-000547,6266.46,UPI,Utility Bills,17,4,0,0,8.25,1633,79.85,0
TXN-000548,5829.83,UPI,Grocery,6,2,0,0,11.0,3323,45.53,0
TXN-000549,5601.89,Card Payment,Electronics,10,4,0,0,5.22,2856,405.22,0
TXN-000550,1751.39,Wire Transfer,Utility Bills,15,5,0,0,1.16,2159,60.07,0
TXN-000551,5376.74,UPI,Grocery,14,0,0,1,18.05,2290,29.63,0
TXN-000552,2085.83,UPI,Cash Withdrawal,14,2,0,0,11.96,721,156.33,0
TXN-000553,13802.3,UPI,Others,12,0,0,0,1.72,746,147.06,0
TXN-000554,2131.18,NEFT,Travel,19,2,0,0,12.39,718,73.24,0
TXN-000555,2628.66,UPI,Utility Bills,10,1,0,0,3.09,2580,215.49,0
TXN-000556,17344.39,ATM Withdrawal,Grocery,12,2,0,0,15.47,495,284.15,0
TXN-000557,783.24,Card Payment,Grocery,7,4,0,0,7.18,2429,50.66,0
TXN-000558,3371.29,Card Payment,Grocery,13,5,0,0,3.06,2889,41.13,0
TXN-000559,11808.02,NEFT,Travel,16,0,0,0,8.39,965,550.19,0
TXN-000560,484.27,UPI,Entertainment,16,5,0,0,0.06,3243,126.29,0
TXN-000561,890.84,Card Payment,Utility Bills,10,6,0,0,2.52,1954,370.39,0
TXN-000562,201.87,UPI,Electronics,9,6,0,0,1.98,1642,80.28,0
TXN-000563,652.5,Card Payment,Grocery,11,4,0,0,0.15,1201,89.0,0
TXN-000564,25354.8,Wire Transfer,Cash Withdrawal,4,0,1,1,655.16,2317,83.33,1
TXN-000565,972.48,UPI,Grocery,18,1,0,0,11.33,302,141.01,0
TXN-000566,11459.73,Wire Transfer,Cash Withdrawal,2,1,1,1,2945.98,2559,402.62,1
TXN-000567,324.03,Card Payment,Grocery,19,3,0,0,11.79,1230,110.44,0
TXN-000568,2132.02,Card Payment,Cash Withdrawal,21,5,0,0,3.21,797,27.41,0
TXN-000569,760.74,Card Payment,Entertainment,17,4,0,0,4.15,1071,184.97,0
TXN-000570,1711.46,UPI,Grocery,15,1,0,0,10.9,2022,67.34,0
TXN-000571,1137.66,Card Payment,Utility Bills,15,3,0,0,3.19,755,12.48,0
TXN-000572,1638.85,UPI,Utility Bills,16,6,0,0,4.85,2220,89.92,0
TXN-000573,2281.92,UPI,Cash Withdrawal,19,4,0,0,0.24,2119,87.2,0
TXN-000574,3189.29,UPI,Grocery,16,2,0,0,0.99,2795,138.61,0
TXN-000575,1056.53,Card Payment,Electronics,6,2,0,0,3.77,2084,69.27,0
TXN-000576,135.64,UPI,Cash Withdrawal,8,0,0,0,5.01,1209,68.24,0
TXN-000577,3332.58,UPI,Utility Bills,6,1,0,0,9.98,1738,73.75,0
TXN-000578,7862.07,UPI,Entertainment,14,2,0,0,3.76,3299,741.17,0
TXN-000579,2101.2,UPI,Utility Bills,17,0,0,0,6.08,2031,54.02,0
TXN-000580,9183.22,UPI,Utility Bills,16,0,0,0,7.42,1142,123.93,0
TXN-000581,838.36,UPI,Electronics,7,2,0,0,1.02,570,80.79,0
TXN-000582,214.95,Card Payment,Grocery,21,5,1,1,4.57,3399,11.05,0
TXN-000583,445.75,ATM Withdrawal,Grocery,18,5,0,0,50.65,3419,162.36,0
TXN-000584,4886.25,UPI,Utility Bills,15,1,0,1,9.31,2714,146.75,0
TXN-000585,2155.96,ATM Withdrawal,Travel,9,6,0,0,22.72,1687,12.85,0
TXN-000586,3698.98,UPI,Grocery,22,1,0,0,12.57,2966,56.99,0
TXN-000587,5043.74,Card Payment,Grocery,7,2,0,0,6.65,864,1020.0,0
TXN-000588,1549.5,UPI,Others,13,1,0,0,0.53,2655,44.47,0
TXN-000589,1959.81,Card Payment,Grocery,15,2,0,0,0.74,1074,142.65,0
TXN-000590,480.68,UPI,Entertainment,13,0,0,0,13.21,2916,96.93,0
TXN-000591,11917.3,UPI,Others,7,5,0,0,17.45,1356,597.01,0
TXN-000592,2796.53,NEFT,Grocery,21,4,0,0,1.14,977,56.78,0
TXN-000593,498.1,NEFT,Electronics,17,2,0,0,1.13,1860,315.43,0
TXN-000594,2773.71,UPI,Utility Bills,19,5,0,0,3.34,2799,176.86,0
TXN-000595,1753.17,UPI,Cash Withdrawal,12,3,0,0,7.4,2617,533.59,0
TXN-000596,491.64,NEFT,Grocery,8,6,0,0,7.66,181,222.85,0
TXN-000597,17710.21,UPI,Grocery,17,3,0,0,4.87,1745,167.97,0
TXN-000598,3766.02,UPI,Entertainment,13,0,0,0,1.36,141,93.7,0
TXN-000599,1630.4,NEFT,Grocery,9,6,0,0,3.57,3635,173.11,0
TXN-000600,2145.25,Card Payment,Grocery,19,3,0,0,1.26,902,363.82,0
TXN-000601,2546.69,Card Payment,Utility Bills,8,2,0,0,1.25,3428,195.47,0
TXN-000602,11033.95,UPI,Jewelry,18,1,0,0,7.6,2005,470.02,0
TXN-000603,5443.81,UPI,Grocery,20,2,0,0,1.66,3645,171.07,0
TXN-000604,4840.34,Card Payment,Entertainment,17,6,0,0,0.45,3644,36.84,0
TXN-000605,1144.02,ATM Withdrawal,Others,18,5,0,0,4.84,1350,33.35,0
TXN-000606,873.44,UPI,Entertainment,8,1,0,1,3.17,3638,577.0,0
TXN-000607,13012.36,UPI,Utility Bills,18,5,0,0,1.53,1501,64.9,0
TXN-000608,1315.8,Card Payment,Grocery,11,6,0,0,2.44,2118,2.37,0
TXN-000609,2032.73,NEFT,Electronics,16,3,0,0,14.62,1118,39.81,0
TXN-000610,246.78,UPI,Grocery,20,1,0,0,12.17,2444,658.79,0
TXN-000611,1223.85,Card Payment,Travel,15,2,0,0,5.2,1276,28.8,0
TXN-000612,4653.32,UPI,Grocery,12,0,0,0,19.5,1948,88.21,0
TXN-000613,2301.51,UPI,Others,13,3,0,0,25.04,2304,36.69,0
TXN-000614,1356.19,UPI,Entertainment,8,1,0,0,0.5,1272,63.83,0
TXN-000615,2705.31,NEFT,Electronics,7,6,0,0,0.29,3313,87.38,0
TXN-000616,3220.78,UPI,Electronics,12,3,0,0,1.87,1029,689.1,0
TXN-000617,4582.64,Card Payment,Grocery,16,6,0,0,10.02,1709,397.71,0
TXN-000618,871.59,Card Payment,Grocery,14,0,0,0,8.88,3524,3.69,0
TXN-000619,5228.48,NEFT,Grocery,18,4,0,0,1.24,2663,276.03,0
TXN-000620,588.35,UPI,Utility Bills,19,4,0,0,15.38,161,276.54,0
TXN-000621,3540.17,UPI,Others,17,4,0,0,5.51,2063,1025.13,0
TXN-000622,911.32,ATM Withdrawal,Travel,10,0,0,0,32.14,2795,174.14,0
TXN-000623,3626.94,Wire Transfer,Cash Withdrawal,21,1,0,1,2.74,1745,1389.79,0
TXN-000624,507.98,UPI,Electronics,11,2,1,0,10.65,52,1.15,1
TXN-000625,668.97,UPI,Grocery,19,4,0,0,0.48,2674,91.91,0
TXN-000626,3296.85,Card Payment,Travel,19,3,0,0,1.65,1729,146.97,0
TXN-000627,3286.14,NEFT,Grocery,19,0,0,0,10.98,1985,191.79,0
TXN-000628,9270.97,UPI,Electronics,16,2,0,0,6.13,1790,123.61,0
TXN-000629,2960.58,Card Payment,Entertainment,9,1,0,0,2.64,2874,87.84,0
TXN-000630,8005.25,UPI,Grocery,9,2,0,0,6.12,2130,428.95,0
