session_id,typing_speed_wpm,keystroke_interval_std_ms,session_duration_sec,login_hour,geo_distance_from_home_km,failed_pin_attempts,device_change_flag,is_anomaly
SESS-000447,47.2,112.4,67.7,8,1.1,0,0,0
SESS-000448,73.1,107.5,75.4,14,7.9,0,0,0
SESS-000449,40.7,106.7,333.3,8,1.6,1,0,0
SESS-000450,69.9,84.4,258.2,20,6.0,0,0,0
SESS-000451,46.4,74.1,49.3,10,6.8,0,0,0
SESS-000452,57.7,68.8,345.4,6,5.6,0,0,0
SESS-000453,42.4,37.0,126.5,11,19.1,0,0,0
SESS-000454,53.6,92.9,247.1,13,3.2,0,0,0
SESS-000455,39.8,67.8,325.6,11,0.3,0,0,0
SESS-000456,51.2,36.9,186.2,11,12.3,0,0,0
SESS-000457,55.6,77.6,130.7,17,6.8,0,0,0
SESS-000458,41.6,92.8,156.1,7,0.9,0,0,0
SESS-000459,29.4,70.2,715.4,19,3.1,0,0,0
SESS-000460,31.3,65.6,199.0,14,9.1,0,0,0
SESS-000461,47.6,75.8,62.3,22,0.3,0,0,0
SESS-000462,48.3,81.5,184.0,10,0.7,0,0,0
SESS-000463,40.9,43.1,240.2,17,15.0,0,0,0
SESS-000464,44.9,96.6,351.5,7,0.1,0,0,0
SESS-000465,37.4,43.4,306.2,20,3.7,0,0,0
SESS-000466,43.7,54.8,61.3,21,4.2,0,0,0
SESS-000467,15.0,49.5,56.1,18,2.2,0,0,0
SESS-000468,41.1,60.9,444.8,9,11.5,0,1,0
SESS-000469,37.2,91.4,185.4,12,2.1,0,0,0
SESS-000470,31.0,61.9,157.2,9,6.4,0,0,0
SESS-000471,39.5,132.1,537.1,17,6.5,0,0,0
SESS-000472,84.9,6.1,21.4,12,1535.9,5,1,1
SESS-000473,52.4,85.2,233.4,21,7.2,0,0,0
SESS-000474,43.4,66.4,568.6,7,6.5,0,0,0
SESS-000475,51.3,90.6,218.5,15,1.7,0,0,0
SESS-000476,44.9,80.0,209.9,7,7.0,1,0,0
SESS-000477,55.2,86.6,609.4,6,8.8,0,0,0
SESS-000478,55.2,88.4,98.5,21,2.3,0,0,0
SESS-000479,34.3,80.2,130.3,10,7.4,0,0,0
SESS-000480,44.3,78.9,1013.1,22,0.0,0,0,0
SESS-000481,35.6,78.0,140.3,19,2.2,0,0,0
SESS-000482,52.4,68.2,321.4,11,1.5,0,0,0
SESS-000483,77.4,84.5,154.7,21,11.9,0,0,0
SESS-000484,59.4,104.3,220.9,7,4.0,1,0,0
SESS-000485,58.0,81.4,208.9,15,12.4,0,0,0
SESS-000486,52.3,63.0,209.4,6,9.8,0,0,0
SESS-000487,52.8,81.0,341.8,19,1.2,0,0,0
SESS-000488,38.4,91.3,160.1,10,15.6,0,0,0
SESS-000489,71.3,95.3,312.0,13,1.4,0,0,0
SESS-000490,36.4,47.0,131.1,22,14.4,0,0,0
SESS-000491,38.7,108.9,744.2,7,17.4,0,0,0
SESS-000492,53.5,63.4,193.4,18,7.8,0,0,0
SESS-000493,47.4,86.6,437.0,8,2.4,0,0,0
SESS-000494,27.7,83.6,160.2,7,10.6,0,0,0
SESS-000495,36.5,110.0,138.5,18,2.0,0,1,0
SESS-000496,40.1,97.0,73.7,7,3.3,0,0,0
SESS-000497,42.5,69.5,370.7,12,6.2,0,1,0
SESS-000498,49.1,76.0,509.2,22,8.2,0,0,0
SESS-000499,58.3,73.7,49.8,12,7.4,0,0,0
SESS-000500,49.9,54.0,83.1,22,1.3,0,1,0
SESS-000501,45.6,94.1,223.8,19,5.0,0,0,0
SESS-000502,43.2,20.7,23.3,21,2714.9,3,1,1
SESS-000503,28.4,54.2,206.7,12,12.8,0,0,0
SESS-000504,44.5,90.9,274.9,18,1.8,0,0,0
SESS-000505,41.9,64.8,57.1,22,7.6,0,0,0
SESS-000506,34.8,95.7,512.2,17,9.8,0,0,0
SESS-000507,51.5,72.8,232.5,15,5.4,1,0,0
SESS-000508,39.6,101.3,105.8,20,4.4,0,0,0
SESS-000509,27.2,96.8,171.0,12,1.3,0,0,0
SESS-000510,56.0,107.5,124.4,13,0.1,0,0,0
SESS-000511,48.5,86.4,200.7,15,9.0,0,0,0
SESS-000512,39.8,111.4,132.1,11,16.3,0,0,0
SESS-000513,64.0,71.5,238.1,22,0.1,0,0,0
SESS-000514,36.7,49.4,163.5,6,1.4,0,0,0
SESS-000515,31.5,91.9,134.6,6,5.9,1,0,0
SESS-000516,18.7,33.3,903.2,14,10.2,0,0,0
SESS-000517,31.8,62.5,141.2,15,4.6,0,0,0
SESS-000518,49.2,98.4,157.0,10,3.1,0,0,0
SESS-000519,52.4,83.2,112.4,18,3.4,0,0,0
SESS-000520,30.9,66.3,105.8,7,4.4,0,0,0
SESS-000521,33.5,87.1,253.7,14,2.9,0,0,0
SESS-000522,48.9,73.3,83.4,6,0.4,0,0,0
SESS-000523,44.8,102.7,254.4,12,3.7,0,0,0
SESS-000524,59.1,109.6,226.3,17,2.5,0,0,0
SESS-000525,53.4,80.7,164.9,15,18.1,0,0,0
SESS-000526,50.6,94.8,187.1,22,0.9,0,0,0
SESS-000527,58.4,99.3,127.4,15,4.1,1,0,0
SESS-000528,40.9,79.0,226.0,22,4.6,0,0,0
SESS-000529,48.5,65.0,78.7,18,9.1,0,0,0
SESS-000530,51.1,90.1,79.4,7,3.8,0,0,0
SESS-000531,53.0,94.9,515.9,14,1.4,0,0,0
SESS-000532,36.9,78.8,172.6,20,0.3,0,0,0
SESS-000533,39.6,81.8,168.6,14,3.1,0,0,0
SESS-000534,46.2,80.5,60.8,12,12.3,0,0,0
SESS-000535,28.7,97.5,196.4,9,1.8,0,0,0
SESS-000536,37.4,78.2,148.6,6,5.0,0,1,0
SESS-000537,51.1,117.0,405.1,16,7.3,1,0,0
SESS-000538,49.4,50.8,60.9,11,0.8,0,0,0
SESS-000539,46.0,60.6,209.8,8,1.0,0,0,0
SESS-000540,37.5,73.0,309.5,7,0.1,0,0,0
SESS-000541,33.2,64.2,1236.6,10,4.0,0,0,0
SESS-000542,31.9,71.6,361.0,8,10.2,0,0,0
SESS-000543,35.4,82.5,214.3,10,1.8,0,0,0
SESS-000544,50.9,76.9,100.2,16,1.3,0,0,0
SESS-000545,30.4,31.7,180.3,22,25.2,0,0,0
SESS-000546,53.6,91.3,181.9,13,2.6,0,0,0
SESS-000547,50.6,75.7,370.2,17,0.3,0,0,0
SESS-000548,54.3,56.6,402.9,21,3.7,0,0,0
SESS-000549,35.1,101.7,91.8,20,6.9,0,0,0
SESS-000550,57.3,51.5,242.9,16,20.7,0,1,0
SESS-000551,37.0,42.4,119.0,19,5.1,0,0,0
SESS-000552,35.2,81.3,170.9,18,16.7,0,0,0
SESS-000553,48.9,69.8,42.3,15,17.9,0,0,0
SESS-000554,47.5,77.1,84.9,21,0.7,0,0,0
SESS-000555,41.9,78.6,138.4,14,1.0,1,0,0
SESS-000556,48.6,83.0,120.9,21,30.5,0,0,0
SESS-000557,44.6,101.0,89.6,15,47.0,0,0,0
SESS-000558,77.7,87.2,89.9,22,1.3,0,0,0
SESS-000559,62.0,111.7,218.6,15,13.9,0,0,0
SESS-000560,21.4,80.5,90.4,6,2.5,0,0,0
SESS-000561,31.6,81.7,334.6,19,0.6,0,0,0
SESS-000562,48.5,85.4,446.4,6,4.0,0,0,0
SESS-000563,63.4,95.5,140.2,20,2.5,0,0,0
SESS-000564,58.7,58.1,40.7,21,1.3,0,0,0
SESS-000565,51.6,91.1,172.1,17,3.6,0,0,0
SESS-000566,50.7,70.9,70.7,17,4.7,0,0,0
SESS-000567,33.2,51.2,272.4,20,3.5,0,0,0
SESS-000568,50.8,86.5,178.4,11,1.7,0,0,0
SESS-000569,48.0,106.8,162.4,17,24.0,0,0,0
SESS-000570,50.2,77.1,199.3,6,4.3,1,0,0
SESS-000571,36.5,77.4,334.7,12,0.8,1,0,0
SESS-000572,46.9,69.9,102.5,11,2.7,0,0,0
SESS-000573,41.3,47.3,397.0,20,12.8,0,0,0
SESS-000574,42.0,64.1,476.3,7,3.5,0,0,0
SESS-000575,41.3,66.4,299.6,7,2.1,0,0,0
SESS-000576,41.7,75.9,78.8,19,6.5,0,0,0
SESS-000577,24.7,75.6,135.4,20,0.6,0,0,0
SESS-000578,38.0,52.9,77.6,14,6.5,0,0,0
SESS-000579,49.7,97.9,198.6,20,0.9,0,0,0
SESS-000580,40.6,105.6,112.8,6,3.7,0,0,0
SESS-000581,50.6,81.0,92.5,22,5.1,0,0,0
SESS-000582,42.9,79.6,254.2,17,0.2,0,0,0
SESS-000583,56.9,76.3,213.4,21,6.7,0,0,0
SESS-000584,46.4,68.5,171.7,21,14.5,1,0,0
SESS-000585,36.2,84.4,284.5,10,0.2,0,0,0
SESS-000586,51.6,64.1,138.3,7,4.8,0,1,0
SESS-000587,57.0,89.5,143.8,14,5.2,0,0,0
SESS-000588,29.0,87.6,439.2,20,4.9,0,0,0
SESS-000589,60.4,105.6,63.1,10,5.5,1,0,0
SESS-000590,34.5,72.5,137.6,21,3.7,0,0,0
SESS-000591,29.0,109.8,102.1,9,1.4,0,0,0
SESS-000592,56.0,67.0,560.8,9,4.2,0,0,0
SESS-000593,38.1,100.3,120.1,7,15.5,0,0,0
SESS-000594,47.3,60.1,121.2,11,2.2,0,0,0
SESS-000595,37.2,103.5,61.6,20,3.7,1,0,0
SESS-000596,46.7,34.2,109.2,17,5.1,0,0,0
SESS-000597,53.7,105.5,163.0,13,8.1,0,0,0
SESS-000598,66.2,108.5,229.0,18,0.1,0,0,0
SESS-000599,56.7,84.4,178.5,16,0.1,0,0,0
SESS-000600,33.9,127.0,279.8,17,0.4,0,0,0
SESS-000601,34.9,72.4,271.8,18,5.5,0,0,0
SESS-000602,44.1,59.4,291.6,18,10.3,0,0,0
SESS-000603,101.6,18.8,8.3,1,3782.5,5,1,1
SESS-000604,36.9,64.1,81.4,22,0.3,0,0,0
SESS-000605,41.4,67.9,96.4,14,3.3,0,0,0
SESS-000606,38.9,56.6,267.8,7,1.4,0,0,0
SESS-000607,47.6,106.1,246.4,8,13.3,0,0,0
SESS-000608,53.0,80.0,178.7,11,1.5,0,0,0
SESS-000609,56.3,80.5,214.1,15,0.7,0,0,0
SESS-000610,64.7,56.2,331.4,11,1.2,0,0,0
SESS-000611,63.4,63.1,181.5,12,0.3,0,0,0
SESS-000612,54.4,83.8,233.1,6,2.3,0,0,0
SESS-000613,43.9,85.0,200.8,15,0.8,0,0,0
SESS-000614,36.5,96.4,310.9,22,4.1,0,0,0
SESS-000615,38.6,88.4,364.7,6,0.4,0,0,0
SESS-000616,46.0,71.9,173.4,16,1.5,0,0,0
SESS-000617,47.8,101.1,162.0,6,18.1,0,0,0
SESS-000618,55.3,69.2,237.8,19,0.5,0,0,0
SESS-000619,40.7,107.6,193.2,10,3.6,0,0,0
SESS-000620,57.9,99.2,30.0,6,23.7,0,0,0
SESS-000621,67.4,91.3,260.9,14,9.3,0,0,0
SESS-000622,25.0,104.7,205.3,20,5.8,0,0,0
SESS-000623,33.5,100.7,223.0,17,10.8,0,0,0
SESS-000624,48.0,100.6,250.2,19,4.4,0,0,0
SESS-000625,48.9,73.7,271.9,19,1.1,0,0,0
SESS-000626,67.3,103.4,323.1,12,0.7,0,0,0
SESS-000627,47.4,70.9,188.0,14,7.6,0,0,0
SESS-000628,41.2,79.0,295.8,12,10.0,0,0,0
SESS-000629,42.0,90.9,168.1,6,2.1,0,0,0
SESS-000630,52.9,78.7,117.3,11,3.0,0,0,0
SESS-000631,32.2,105.0,214.7,12,8.6,0,0,0
SESS-000632,46.6,52.3,116.5,10,0.7,0,0,0
SESS-000633,22.6,110.7,232.1,11,1.1,0,0,0
SESS-000634,31.9,96.4,215.4,18,2.9,0,0,0
SESS-000635,42.5,113.5,166.1,13,1.3,1,0,0
SESS-000636,65.8,58.4,135.5,19,8.9,0,0,0
SESS-000637,80.8,4.1,30.1,2,2290.4,3,1,1
SESS-000638,39.3,90.1,256.4,7,8.8,0,1,0
SESS-000639,36.0,75.3,173.6,11,1.7,0,0,0
SESS-000640,42.5,93.0,278.3,12,3.3,0,0,0
SESS-000641,45.1,93.9,328.9,21,2.3,0,0,0
SESS-000642,47.8,72.2,511.2,10,2.2,0,0,0
SESS-000643,50.8,90.1,101.9,14,4.7,0,0,0
SESS-000644,53.1,100.6,161.1,21,3.9,0,0,0
SESS-000645,43.2,84.8,89.6,20,1.0,0,0,0
SESS-000646,47.6,64.9,166.1,21,0.1,0,0,0
SESS-000647,48.2,99.5,202.6,19,4.6,0,0,0
SESS-000648,33.8,105.7,417.7,6,2.4,0,0,0
SESS-000649,51.0,39.4,252.1,22,5.5,0,0,0
SESS-000650,31.1,65.2,382.6,10,0.6,0,0,0
SESS-000651,51.8,99.9,145.6,12,18.4,0,0,0
SESS-000652,34.7,99.3,320.3,9,1.8,0,1,0
SESS-000653,67.3,103.7,304.9,15,5.2,0,0,0
SESS-000654,30.0,54.5,335.7,10,0.8,0,0,0
SESS-000655,46.4,88.6,313.3,16,11.7,0,0,0
SESS-000656,42.5,99.9,155.8,21,10.6,0,0,0
SESS-000657,29.9,93.0,136.6,22,1.7,0,0,0
SESS-000658,46.0,64.4,502.1,12,2.4,0,0,0
SESS-000659,38.8,84.1,89.6,19,4.5,0,0,0
SESS-000660,42.3,89.0,334.5,10,11.4,0,0,0
SESS-000661,45.5,98.5,592.2,10,4.6,1,0,0
SESS-000662,45.6,63.8,94.4,20,22.4,0,0,0
SESS-000663,28.5,82.4,154.9,18,2.9,0,0,0
SESS-000664,56.8,67.4,337.5,19,2.8,0,0,0
SESS-000665,46.4,71.9,156.8,20,2.9,0,0,0
SESS-000666,58.1,97.3,122.1,8,2.0,0,0,0
SESS-000667,47.9,117.7,274.0,9,0.3,0,0,0
SESS-000668,23.9,84.2,164.3,12,0.2,0,0,0
SESS-000669,52.3,74.7,377.5,18,0.1,1,0,0
SESS-000670,39.1,90.7,231.1,6,1.5,0,0,0
SESS-000671,41.8,101.4,154.4,17,18.4,0,0,0
SESS-000672,59.7,98.4,200.5,21,5.8,0,0,0
SESS-000673,38.0,49.9,49.1,13,3.4,0,0,0
SESS-000674,26.9,71.7,1164.9,13,1.6,0,0,0
SESS-000675,30.9,36.0,159.9,15,0.9,0,1,0
SESS-000676,53.4,106.1,153.4,20,0.2,0,0,0
SESS-000677,41.4,43.8,122.5,14,6.8,1,0,0
SESS-000678,50.9,55.3,386.7,10,4.8,0,0,0
SESS-000679,42.9,93.3,127.9,10,2.7,0,0,0
SESS-000680,49.9,115.9,112.3,13,0.4,0,0,0
SESS-000681,64.4,85.5,139.3,18,2.7,0,0,0
SESS-000682,37.2,87.6,217.0,20,5.5,0,0,0
SESS-000683,42.6,119.4,486.7,10,15.0,0,0,0
SESS-000684,38.0,51.9,188.9,17,0.4,0,0,0
SESS-000685,28.2,79.2,467.6,11,4.7,0,0,0
SESS-000686,34.8,91.4,169.8,20,0.4,0,0,0
SESS-000687,25.9,53.4,167.3,14,0.2,1,0,0
SESS-000688,49.3,122.4,402.8,6,5.7,1,0,0
SESS-000689,35.0,79.5,731.3,8,4.0,0,0,0
SESS-000690,54.3,66.1,51.0,20,0.2,0,0,0
SESS-000691,34.8,92.8,162.6,10,4.0,0,0,0
SESS-000692,54.0,73.7,79.3,19,2.7,0,0,0
SESS-000693,43.3,111.6,104.6,20,2.8,1,0,0
SESS-000694,50.2,94.1,182.3,8,10.7,0,0,0
SESS-000695,52.5,73.5,134.2,20,7.7,0,0,0
SESS-000696,42.1,79.4,298.5,18,4.0,0,0,0
SESS-000697,41.8,84.9,137.4,20,0.8,0,0,0
SESS-000698,44.0,87.6,182.7,9,3.9,0,0,0
SESS-000699,34.0,82.0,256.1,12,0.3,0,0,0
SESS-000700,23.4,96.4,260.3,12,2.3,0,0,0
SESS-000701,43.2,66.4,91.7,11,10.3,0,0,0
SESS-000702,37.4,105.8,108.7,22,6.5,0,0,0
SESS-000703,43.5,84.8,249.1,16,3.2,0,0,0
SESS-000704,47.9,83.8,262.5,19,1.8,0,0,0
SESS-000705,36.9,60.7,319.9,21,0.8,0,0,0
SESS-000706,46.1,80.2,145.3,13,11.1,1,0,0
SESS-000707,28.6,80.9,190.9,13,5.2,0,0,0
SESS-000708,57.3,104.0,222.2,18,9.9,0,0,0
SESS-000709,54.3,103.2,149.7,22,4.0,0,0,0
SESS-000710,46.8,83.5,161.8,9,0.5,0,0,0
SESS-000711,50.1,100.0,371.3,19,5.1,0,0,0
SESS-000712,47.4,99.4,227.5,18,13.4,1,0,0
SESS-000713,52.6,75.0,173.8,10,4.2,0,0,0
SESS-000714,45.9,49.0,202.5,22,4.5,0,0,0
SESS-000715,44.3,78.4,279.7,18,5.3,0,0,0
SESS-000716,51.8,55.8,238.4,16,1.6,1,1,0
SESS-000717,42.5,96.9,66.8,20,52.5,0,0,0
SESS-000718,40.7,101.9,201.9,17,0.2,0,0,0
SESS-000719,55.2,60.4,127.5,13,11.9,1,0,0
SESS-000720,60.1,72.4,261.4,21,7.4,0,0,0
SESS-000721,60.8,103.0,192.5,10,0.1,0,0,0
SESS-000722,48.9,76.6,270.6,10,4.8,0,0,0
SESS-000723,51.1,104.2,306.7,9,0.3,0,0,0
SESS-000724,33.6,83.8,85.1,6,1.5,0,0,0
SESS-000725,74.1,100.0,122.9,22,14.0,0,0,0
SESS-000726,43.2,88.5,91.2,14,3.4,0,0,0
SESS-000727,43.3,62.1,154.7,9,0.8,0,0,0
SESS-000728,41.7,82.2,46.5,12,0.2,0,0,0
SESS-000729,35.9,68.2,198.1,9,3.9,0,0,0
SESS-000730,32.2,62.2,227.1,22,1.7,0,1,0
SESS-000731,34.4,99.9,162.2,7,19.5,0,0,0
SESS-000732,42.9,93.4,232.3,13,4.1,0,0,0
SESS-000733,49.6,82.9,157.1,9,4.9,0,0,0
SESS-000734,44.3,105.6,57.0,11,3.7,0,0,0
SESS-000735,41.8,74.1,105.0,7,2.2,0,0,0
SESS-000736,53.9,103.2,106.7,20,2.8,0,0,0
SESS-000737,70.2,48.6,721.4,15,0.8,0,0,0
SESS-000738,34.4,90.5,133.9,10,0.3,0,0,0
SESS-000739,50.5,101.5,76.8,16,9.5,0,0,0
SESS-000740,34.6,69.9,234.1,18,7.8,0,0,0
SESS-000741,48.0,62.6,107.9,16,5.5,0,0,0
SESS-000742,35.4,76.8,112.8,18,0.5,0,1,0
SESS-000743,42.2,81.0,214.9,20,1.7,0,0,0
SESS-000744,49.7,66.6,119.8,19,5.0,0,0,0
SESS-000745,55.5,28.0,181.0,8,9.8,0,0,0
SESS-000746,50.9,83.3,137.3,11,8.3,0,0,0
SESS-000747,52.2,59.2,140.7,14,10.9,0,0,0
SESS-000748,40.9,79.6,172.1,6,5.1,0,0,0
SESS-000749,50.9,72.8,484.8,19,5.7,0,0,0
SESS-000750,30.2,84.2,331.8,21,6.7,0,0,0
SESS-000751,62.0,81.8,387.7,14,4.9,0,0,0
SESS-000752,105.8,22.3,5.5,7,1769.0,4,1,1
SESS-000753,31.3,59.5,270.6,11,0.8,0,0,0
SESS-000754,61.1,108.4,549.4,20,1.1,0,0,0
SESS-000755,44.0,69.2,115.5,11,2.1,0,0,0
SESS-000756,52.9,73.0,170.6,22,11.7,0,0,0
SESS-000757,53.1,80.9,103.9,10,4.5,0,0,0
SESS-000758,44.5,33.3,1069.6,18,8.2,0,0,0
SESS-000759,62.7,88.2,76.4,15,1.3,0,0,0
SESS-000760,50.5,53.8,301.4,6,6.0,0,0,0
SESS-000761,48.2,81.5,276.7,11,1.3,0,0,0
SESS-000762,43.9,73.4,128.0,10,4.3,0,0,0
SESS-000763,45.1,60.5,165.0,18,11.3,0,0,0
SESS-000764,28.7,58.3,104.7,19,2.0,0,0,0
SESS-000765,50.0,77.4,384.1,9,0.1,0,0,0
SESS-000766,53.3,78.7,214.9,21,1.3,0,0,0
SESS-000767,33.1,38.7,76.7,15,2.6,0,0,0
SESS-000768,36.2,75.3,156.9,7,2.4,0,0,0
SESS-000769,44.8,99.1,214.0,9,10.7,0,0,0
SESS-000770,45.3,54.4,234.1,6,14.1,0,0,0
SESS-000771,41.4,77.6,190.5,21,3.4,0,0,0
SESS-000772,50.4,77.5,160.0,22,0.6,0,0,0
SESS-000773,47.6,113.5,202.6,16,0.1,0,0,0
SESS-000774,29.1,111.8,426.2,22,6.4,0,0,0
SESS-000775,58.0,65.6,300.2,9,0.5,0,0,0
SESS-000776,38.8,73.9,571.3,17,2.0,0,0,0
SESS-000777,49.3,71.8,838.5,16,1.0,0,0,0
SESS-000778,57.7,56.6,143.0,9,7.6,0,0,0
SESS-000779,50.1,79.0,253.3,20,2.4,0,0,0
SESS-000780,43.1,63.4,271.7,8,9.0,0,0,0
SESS-000781,27.7,57.1,211.3,20,17.1,0,0,0
SESS-000782,46.1,56.9,190.0,14,4.6,0,0,0
SESS-000783,43.8,68.0,461.5,12,0.8,0,0,0
SESS-000784,54.3,52.3,85.6,15,1.7,0,0,0
SESS-000785,71.0,62.5,147.9,17,1.8,0,0,0
SESS-000786,37.9,108.6,296.5,16,16.0,0,0,0
SESS-000787,47.3,107.6,222.0,22,6.9,0,0,0
SESS-000788,60.5,114.3,282.1,19,3.6,0,0,0
SESS-000789,40.4,70.8,97.1,12,8.4,0,0,0
SESS-000790,37.3,85.2,227.0,15,5.4,0,0,0
SESS-000791,49.7,83.9,137.4,22,9.9,0,0,0
SESS-000792,35.6,120.8,293.8,19,6.2,0,0,0
SESS-000793,48.2,79.7,134.1,11,2.7,0,0,0
SESS-000794,30.7,61.3,170.4,8,10.3,0,0,0
SESS-000795,34.3,60.9,257.4,9,9.3,0,0,0
SESS-000796,35.9,43.2,120.5,12,12.9,0,0,0
SESS-000797,49.1,80.8,91.5,8,3.1,0,0,0
SESS-000798,51.8,73.4,324.8,13,8.5,0,0,0
SESS-000799,41.6,95.6,72.6,16,0.5,1,0,0
SESS-000800,55.3,69.3,190.8,12,2.4,0,0,0
SESS-000801,49.3,103.2,449.4,8,0.3,0,0,0
SESS-000802,32.1,104.5,328.4,6,4.1,1,0,0
SESS-000803,28.0,59.9,405.1,8,2.7,0,0,0
SESS-000804,45.0,76.8,108.1,18,2.5,0,0,0
SESS-000805,32.8,99.2,189.4,14,2.9,0,0,0
SESS-000806,42.0,73.9,111.4,17,1.2,0,0,0
SESS-000807,57.1,61.7,170.0,21,10.5,0,0,0
SESS-000808,52.1,86.8,51.0,11,1.7,0,0,0
SESS-000809,31.5,57.7,137.7,6,9.7,0,0,0
SESS-000810,27.9,61.5,305.8,16,3.3,0,0,0
SESS-000811,51.5,87.4,190.1,11,1.5,0,0,0
SESS-000812,32.4,75.1,244.0,8,0.4,0,0,0
SESS-000813,50.4,62.7,128.2,21,0.3,0,0,0
SESS-000814,44.1,71.2,169.3,16,2.2,0,0,0
SESS-000815,37.9,66.8,174.9,22,1.0,0,0,0
SESS-000816,107.4,25.2,16.0,2,623.0,0,1,1
SESS-000817,49.0,57.3,169.8,16,5.8,0,0,0
SESS-000818,34.7,66.0,110.3,20,1.8,0,0,0
SESS-000819,45.5,84.0,182.5,10,10.9,0,0,0
SESS-000820,33.0,114.6,94.2,14,4.4,0,0,0
SESS-000821,94.6,10.7,92.3,21,1258.2,2,1,1
SESS-000822,45.3,67.7,156.1,7,16.8,0,0,0
SESS-000823,47.9,36.0,185.8,22,0.3,1,0,0
SESS-000824,56.0,90.0,471.1,12,0.1,0,0,0
SESS-000825,44.6,72.8,603.8,7,1.3,1,0,0
SESS-000826,43.3,77.5,586.3,10,1.4,0,0,0
SESS-000827,48.2,78.2,152.6,9,0.2,0,0,0
SESS-000828,41.1,63.1,176.7,19,3.0,0,0,0
SESS-000829,47.7,62.4,480.0,11,1.2,0,0,0
SESS-000830,35.9,47.2,315.0,11,9.3,0,0,0
SESS-000831,35.6,52.4,84.3,19,2.1,0,0,0
SESS-000832,48.5,86.4,549.5,9,10.0,0,0,0
SESS-000833,51.8,102.4,185.8,18,17.9,0,0,0
SESS-000834,51.7,43.2,127.6,21,3.6,0,1,0
SESS-000835,39.6,27.9,339.1,19,0.2,0,0,0
SESS-000836,44.6,65.6,375.0,16,1.9,0,0,0
SESS-000837,28.5,83.1,63.7,16,10.3,0,0,0
SESS-000838,40.7,77.1,240.6,18,13.5,0,0,0
SESS-000839,49.7,45.2,253.3,9,7.5,1,0,0
SESS-000840,43.1,74.1,171.7,17,3.9,0,0,0
SESS-000841,44.4,66.6,176.2,15,2.8,0,0,0
SESS-000842,50.0,59.3,336.8,11,0.5,0,0,0
SESS-000843,35.4,83.3,176.9,12,3.0,0,0,0
SESS-000844,49.6,79.9,190.5,22,4.2,0,0,0
SESS-000845,37.1,100.9,452.7,19,2.5,0,0,0
SESS-000846,48.4,113.7,252.3,17,16.1,0,0,0
SESS-000847,19.3,79.1,141.1,14,4.4,0,0,0
SESS-000848,45.9,68.9,477.3,20,4.7,0,0,0
SESS-000849,30.2,42.6,339.4,8,6.6,1,0,0
SESS-000850,56.1,61.6,113.1,9,9.0,0,0,0
SESS-000851,50.3,83.2,436.9,16,1.0,0,0,0
SESS-000852,58.2,88.2,110.2,14,0.7,0,0,0
SESS-000853,43.7,92.4,205.5,15,3.9,0,0,0
SESS-000854,37.8,107.4,208.9,11,17.2,0,0,0
SESS-000855,48.3,70.3,147.4,12,8.4,0,0,0
SESS-000856,55.5,60.8,309.6,19,9.5,0,0,0
SESS-000857,38.7,93.1,498.7,12,6.6,0,0,0
SESS-000858,57.5,57.3,104.2,12,1.0,0,0,0
SESS-000859,32.8,70.1,246.5,9,8.2,0,0,0
SESS-000860,32.1,100.3,180.0,8,7.7,0,0,0
SESS-000861,55.0,105.1,236.2,9,5.4,0,0,0
SESS-000862,36.8,66.8,129.9,20,6.7,0,0,0
SESS-000863,51.4,33.2,65.2,8,7.0,0,0,0
SESS-000864,39.4,43.5,180.2,13,1.1,1,0,0
SESS-000865,42.5,76.9,179.5,9,3.0,0,0,0
SESS-000866,34.5,92.8,77.8,11,0.5,0,0,0
SESS-000867,63.2,90.6,163.2,18,3.6,0,0,0
SESS-000868,41.6,87.8,378.5,12,0.4,1,0,0
SESS-000869,40.1,74.3,136.3,12,0.2,0,0,0
SESS-000870,61.8,96.6,172.0,11,5.2,0,0,0
SESS-000871,34.0,54.9,630.0,17,5.1,0,0,0
SESS-000872,43.2,88.3,221.2,7,4.3,0,0,0
SESS-000873,62.9,96.6,206.9,18,1.4,1,0,0
SESS-000874,41.2,63.7,136.2,14,0.3,1,0,0
SESS-000875,41.9,96.7,173.7,8,10.8,1,0,0
SESS-000876,51.3,55.5,309.5,13,4.7,0,0,0
SESS-000877,86.5,22.8,14.9,12,1008.5,5,1,1
SESS-000878,142.1,1.0,51.6,17,631.0,5,1,1
SESS-000879,44.0,105.7,177.0,11,2.9,0,0,0
SESS-000880,95.4,11.7,68.2,23,3429.7,5,1,1
SESS-000881,41.1,53.2,221.3,20,0.5,0,0,0
SESS-000882,42.6,94.3,191.7,8,2.9,0,0,0
SESS-000883,38.3,62.6,93.7,8,1.0,1,0,0
SESS-000884,34.7,43.0,169.3,17,5.1,0,0,0
SESS-000885,39.5,79.1,400.5,14,4.5,0,0,0
SESS-000886,34.6,78.9,120.6,18,2.3,0,0,0
SESS-000887,47.8,89.2,159.3,17,4.1,0,0,0
SESS-000888,67.4,68.9,173.6,19,1.2,0,0,0
SESS-000889,35.1,88.5,91.8,16,0.8,0,0,0
SESS-000890,53.7,62.0,393.9,14,4.8,0,0,0
SESS-000891,43.8,62.0,156.6,10,4.4,1,0,0
SESS-000892,59.4,70.6,207.8,17,6.1,0,0,0
SESS-000893,33.9,84.1,132.5,9,0.7,0,0,0
SESS-000894,25.6,80.0,314.1,19,11.9,0,0,0
